PriceUpdateDate,ItemCode,IsGiftItem,RewardType,AllowMultipleDiscounts,PromotionId
2025-08-24 16:33:36,3600541029323,0,3,1,4259702
2025-08-27 13:32:38,7290118201106,0,8,1,4269133
2025-08-27 07:49:08,3614273660440,0,11,0,4120406
2025-08-24 08:45:13,3661434004575,0,8,1,4258168
2025-08-27 07:49:08,3574661288345,0,11,0,4120406
2025-08-27 07:48:02,3264680023323,0,4,1,4258200
2025-08-24 13:01:30,3838824127200,0,8,1,4258681
2025-08-27 07:48:02,7290119913220,0,4,1,4258200
2025-08-27 07:48:02,09421215,0,4,1,4258200
2025-08-27 07:48:02,4059729446978,0,4,1,4258200
2025-08-27 08:19:16,5202300043175,0,7,1,4257922
2025-08-27 07:48:02,7290111595240,0,4,1,4258200
2025-08-27 07:48:02,7290019501312,0,4,1,4258200
2025-08-27 08:22:23,9351343056058,0,3,1,4258161
2025-08-25 08:59:52,887167554887,0,4,1,4259903
2025-08-24 16:31:38,3380810458930,0,3,1,4259593
2025-08-27 07:49:08,4005900972729,0,11,0,4120406
2025-08-27 07:48:02,3666057216480,0,4,1,4258200
2025-08-27 07:48:02,4064665229639,0,4,1,4258200
2025-08-27 08:17:49,7290111593611,0,3,1,4257618
2025-08-24 16:31:44,3614273719599,0,3,1,4259594
2025-08-24 08:45:30,7290013621221,0,2,1,4258194
2025-08-27 08:18:25,4009900521581,0,1,1,4266661
2025-08-27 07:48:02,887167539532,0,4,1,4258200
2025-08-25 09:03:07,3666057217340,0,2,1,4257592
2025-08-27 07:48:02,785364154612,0,4,1,4258200
2025-08-27 16:26:52,7290113822337,0,4,1,4258058
2025-08-25 09:03:07,8809576261608,0,2,1,4257592
2025-08-24 16:31:44,3605530742580,0,3,1,4259594
2025-08-27 07:48:02,7290111597879,0,4,1,4258200
2025-08-27 08:18:25,4009900420198,0,1,1,4266661
2025-08-24 16:31:52,3666057136290,0,4,1,4259596
2025-08-27 08:19:16,5202300043007,0,7,1,4257922
2025-08-26 08:51:28,7290107974066,0,3,0,4263094
2025-08-26 13:53:08,094100007083,0,3,1,4259856
2025-08-27 08:20:39,8693495041461,0,3,1,4258032
2025-08-25 15:18:24,7290115043419,0,8,1,4262715
2025-08-24 08:26:05,7290018124024,0,8,1,4257542
2025-08-27 07:48:02,30158887,0,4,1,4258200
2025-08-24 16:31:44,3614274158540,0,3,1,4259594
2025-08-24 16:39:38,7290104967269,0,8,1,4259884
2025-08-27 08:22:12,7290108352092,0,8,1,4258148
2025-08-27 16:26:52,7290113826038,0,4,1,4258058
2025-08-27 07:48:02,3350900000899,0,4,1,4258200
2025-08-27 07:49:08,7290019440499,0,11,0,4120406
2025-08-27 07:49:08,7290120930308,0,11,0,4120406
2025-08-24 16:27:52,3614274426465,0,4,1,4259584
2025-08-27 07:49:08,4005808670611,0,11,0,4120406
2025-08-24 16:27:56,3614272049154,0,4,1,4259588
2025-08-27 07:48:02,7290106298453,0,4,1,4258200
2025-08-27 07:49:08,7290118203384,0,11,0,4120406
2025-08-27 08:19:32,7290112492470,0,8,1,4257945
2025-08-27 08:20:31,8714789582764,0,8,1,4258023
2025-08-25 08:02:15,7290017637501,0,8,1,4260226
2025-08-27 07:49:08,7290118209645,0,11,0,4120406
2025-08-27 07:48:02,5011451103863,0,4,1,4258200
2025-08-27 07:49:08,887167589230,0,11,0,4120406
2025-08-27 08:17:47,7290019988960,0,2,1,4257615
2025-08-24 16:39:38,7290104965913,0,8,1,4259884
2025-08-25 09:00:15,20714222864,0,4,1,4259927
2025-08-27 08:21:34,7290120665002,0,8,1,4258101
2025-08-27 07:49:08,020714287047,0,11,0,4120406
2025-08-27 07:48:02,785364400054,0,4,1,4258200
2025-08-25 08:59:51,7290110459574,0,8,1,4259900
2025-08-24 08:45:11,7290111098635,0,2,1,4258164
2025-08-27 07:49:08,074764650566,0,11,0,4120406
2025-08-19 17:02:35,7290103437985,0,3,1,4254370
2025-08-24 16:39:38,7290104969805,0,8,1,4259884
2025-08-24 16:31:52,3666057014871,0,4,1,4259596
2025-08-24 16:38:27,9007867768617,0,8,1,4259800
2025-08-27 07:49:08,7290103333294,0,11,0,4120406
2025-08-24 16:32:36,3264680037825,0,4,1,4259620
2025-08-27 16:26:52,7290114963121,0,4,1,4258058
2025-08-27 07:48:02,3574661530604,0,4,1,4258200
2025-08-24 16:38:27,9007867760666,0,8,1,4259800
2025-08-27 07:49:08,192333150580,0,11,0,4120406
2025-08-24 08:45:15,4001638589611,0,2,1,4258171
2025-08-27 16:26:52,7290102742240,0,4,1,4258058
2025-08-27 07:49:08,3390150592690,0,11,0,4120406
2025-08-27 15:09:12,59096917,0,8,1,4257949
2025-08-27 07:49:08,192333042793,0,11,0,4120406
2025-08-27 07:48:02,3390150591006,0,4,1,4258200
2025-01-01 00:05:01,7290000191225,0,3,1,3990138
2025-08-27 08:21:47,7290119911035,0,3,1,4258118
2025-08-26 08:51:30,7290104964084,0,3,1,4263096
2025-08-27 07:49:08,7290119917044,0,11,0,4120406
2025-08-25 08:59:52,887167368651,0,4,1,4259903
2025-08-24 16:27:52,3614272049161,0,4,1,4259584
2025-08-25 09:00:15,192333169315,0,4,1,4259927
2025-08-27 07:49:08,7296179011715,0,11,0,4120406
2025-08-26 13:47:25,5012583210900,0,2,1,4265559
2025-08-27 07:49:08,7296179021097,0,11,0,4120406
2025-08-27 08:18:19,4045787068610,0,8,1,4257673
2025-08-27 08:19:34,7290000297866,0,3,1,4257947
2025-08-27 07:48:02,3600542154789,0,4,1,4258200
2025-08-27 07:48:02,30150577,0,4,1,4258200
2025-08-27 07:49:08,6001159112112,0,11,0,4120406
2025-08-25 15:18:24,7290115044546,0,8,1,4262715
2025-08-27 13:32:38,7290120663893,0,8,1,4269133
2025-08-24 08:45:11,7290111093593,0,2,1,4258164
2025-08-27 07:48:02,30095106,0,4,1,4258200
2025-08-24 16:32:11,785364200111,0,3,1,4259603
2025-08-27 07:48:02,7290104967023,0,4,1,4258200
2025-08-24 16:27:54,3614273346498,0,4,1,4259586
2025-08-27 07:49:08,3666057003417,0,11,0,4120406
2025-08-24 16:31:38,3380810197396,0,3,1,4259593
2025-08-27 08:17:59,7290112005991,0,8,1,4257637
2025-08-27 07:49:08,3666057030901,0,11,0,4120406
2025-08-25 09:03:07,7290011525835,0,2,1,4257592
2025-08-24 16:39:38,7290010380466,0,8,1,4259884
2025-08-27 08:20:02,7290003026227,0,3,1,4257985
2025-08-27 08:21:15,7290113827837,0,8,1,4258078
2025-08-27 07:48:02,7290104967207,0,4,1,4258200
2025-08-27 07:48:02,7290119913190,0,4,1,4258200
2025-08-24 16:31:51,30148130,0,4,1,4259595
2025-08-25 15:02:34,010181032707,0,2,0,4262573
2025-08-27 08:18:07,7290118204695,0,4,1,4257652
2025-08-24 16:38:40,3390150585715,0,4,1,4259808
2025-08-27 13:32:38,7290120665958,0,8,1,4269133
2025-08-27 07:48:02,3390150593277,0,4,1,4258200
2025-08-24 16:27:54,3605532024844,0,4,1,4259586
2025-08-27 08:18:43,7702018605378,0,3,1,4257710
2025-08-27 16:26:52,7290113830226,0,4,1,4258058
2025-08-24 16:31:51,3614272227026,0,4,1,4259595
2025-08-24 16:27:52,3614273983631,0,4,1,4259584
2025-08-27 16:26:52,7290113823532,0,4,1,4258058
2025-08-27 07:48:02,3666057038617,0,4,1,4258200
2025-08-27 07:49:08,7290104969928,0,11,0,4120406
2025-08-27 07:49:08,3600523279111,0,11,0,4120406
2025-08-25 09:00:15,192333101681,0,4,1,4259927
2025-08-27 08:21:36,7290119916771,0,2,1,4258103
2025-08-25 15:18:24,7290115041422,0,8,1,4262715
2025-08-27 08:18:43,4210201388470,0,3,1,4257711
2025-08-27 07:48:02,7290113820760,0,4,1,4258200
2025-08-27 16:26:52,7290106950580,0,4,1,4258058
2025-08-27 07:48:02,7290113820753,0,4,1,4258200
2025-08-27 16:26:52,7290113829992,0,4,1,4258058
2025-08-27 07:49:08,3605533065785,0,11,0,4120406
2025-08-27 07:48:02,3574661752945,0,4,1,4258200
2025-08-27 07:48:02,3600523448760,0,4,1,4258200
2025-08-27 08:21:54,4005900874931,0,8,1,4258125
2025-08-27 16:26:52,7290121805445,0,4,1,4258058
2025-08-27 07:48:02,8809255784237,0,4,1,4258200
2025-08-27 07:48:02,4005900786968,0,4,1,4258200
2025-08-27 07:48:02,3600522480129,0,4,1,4258200
2025-08-27 07:49:08,5060895839135,0,11,0,4120406
2025-08-26 13:51:46,0885190810017,0,3,1,4259602
2025-08-27 08:21:34,7290120669680,0,8,1,4258101
2025-08-27 07:48:02,785364130050,0,4,1,4258200
2025-08-27 16:26:52,7290120934894,0,4,1,4258058
2025-08-24 16:27:52,3614273983655,0,4,1,4259584
2025-08-24 16:39:38,7290104963407,0,8,1,4259884
2025-08-24 16:33:29,30158887,0,3,1,4259693
2025-08-24 16:31:44,3614270866258,0,3,1,4259594
2025-08-27 08:22:02,7290017088877,0,3,1,4258135
2025-01-01 00:05:01,7290015733205,0,3,1,3990138
2025-08-27 16:26:52,7290113860636,0,4,1,4258058
2025-08-27 07:48:02,192333027219,0,4,1,4258200
2025-08-27 08:17:51,7290111591792,0,3,1,4257621
2025-08-27 07:49:08,7290111598043,0,11,0,4120406
2025-08-27 07:49:08,8800256112227,0,11,0,4120406
2025-08-27 07:49:08,8809738322215,0,11,0,4120406
2025-08-25 09:03:07,4006000173009,0,2,1,4257592
2025-08-26 13:53:08,4064665012859,0,3,1,4259856
2025-08-24 16:38:51,4005808812899,0,4,1,4259823
2025-08-27 07:49:08,9007867760031,0,11,0,4120406
2025-08-27 07:48:02,3264680026089,0,4,1,4258200
2025-08-27 07:49:08,5060365798061,0,11,0,4120406
2025-08-27 07:49:08,8809255784282,0,11,0,4120406
2025-08-27 07:49:08,4059729522177,0,11,0,4120406
2025-08-24 16:34:02,5410103161617,0,4,1,4259734
2025-08-27 16:26:52,7290113823044,0,4,1,4258058
2025-08-27 16:26:52,7290119919956,0,4,1,4258058
2025-08-24 16:38:27,9007867728963,0,8,1,4259800
2025-08-25 15:18:24,7290106263925,0,8,1,4262715
2025-08-27 07:49:08,3600542050579,0,11,0,4120406
2025-08-24 16:27:54,3605532533919,0,4,1,4259586
2025-08-27 07:49:08,7290111594601,0,11,0,4120406
2025-08-27 07:49:08,7290018493748,0,11,0,4120406
2025-08-27 07:49:08,3600542415194,0,11,0,4120406
2025-08-27 07:49:08,192333127896,0,11,0,4120406
2025-08-27 07:48:02,192333184073,0,4,1,4258200
2025-08-27 08:18:49,8001090878632,0,3,1,4257720
2025-08-24 16:38:47,3390150585869,0,3,1,4259818
2025-08-27 07:49:08,7290118202417,0,11,0,4120406
2025-08-27 08:21:37,7298171241848,0,3,1,4258105
2025-08-27 16:26:52,7290103436094,0,4,1,4258058
2025-08-25 08:59:52,887167539563,0,4,1,4259903
2025-08-25 09:00:23,887167672895,0,4,1,4259941
2025-08-24 16:34:02,3600524162511,0,4,1,4259734
2025-08-27 08:21:36,7290118207788,0,2,1,4258103
2025-08-27 08:18:04,7290112197832,0,8,1,4257646
2025-08-27 07:49:08,7290104963674,0,11,0,4120406
2025-08-27 16:26:52,7290118204169,0,4,1,4258058
2025-08-27 07:48:02,785364130418,0,4,1,4258200
2025-08-27 07:49:08,3380810277807,0,11,0,4120406
2025-08-27 16:26:52,7290109314358,0,4,1,4258058
2025-08-27 08:17:42,7290114966559,0,3,1,4257604
2025-08-27 16:26:52,7290106950177,0,4,1,4258058
2025-08-27 07:49:08,4059729422439,0,11,0,4120406
2025-08-27 08:18:11,7290000188225,0,8,1,4257659
2025-08-27 07:49:08,20714800888,0,11,0,4120406
2025-08-24 08:25:56,7290011166359,0,1,1,4257527
2025-08-24 12:17:27,7290112492678,0,1,1,4258573
2025-08-27 07:49:08,4064665229585,0,11,0,4120406
2025-08-27 08:19:49,7290013652645,0,8,1,4257968
2025-08-19 17:02:35,7290113824409,0,7,1,4254374
2025-08-27 07:49:08,7290110450380,0,11,0,4120406
2025-08-24 08:25:58,7296168510038,0,3,1,4257530
2025-08-27 07:48:02,4064665229615,0,4,1,4258200
2025-08-27 16:26:52,7290120930988,0,4,1,4258058
2025-08-24 16:34:02,3600523953677,0,4,1,4259734
2025-08-27 08:21:34,7290121806220,0,8,1,4258101
2025-08-27 16:26:52,7290114965279,0,4,1,4258058
2025-08-27 07:49:08,8809981339206,0,11,0,4120406
2025-08-27 07:48:02,3666057019050,0,4,1,4258200
2025-08-24 16:32:22,7290118209218,0,3,1,4259610
2025-08-27 07:48:02,7290111598265,0,4,1,4258200
2025-08-27 07:48:02,3390150581854,0,4,1,4258200
2025-08-27 08:19:36,7290116530215,0,8,1,4257950
2025-08-27 08:19:09,8700216302500,0,8,1,4257913
2025-08-27 07:48:02,7290111597947,0,4,1,4258200
2025-08-27 08:18:58,8700216891011,0,1,1,4257896
2025-08-24 16:34:02,3600524197704,0,4,1,4259734
2025-08-27 13:32:39,7290111601040,0,8,1,4269134
2025-08-27 07:48:02,192333242797,0,4,1,4258200
2025-08-27 07:49:08,7290119911080,0,11,0,4120406
2025-08-27 07:49:08,8809679690725,0,11,0,4120406
2025-08-27 07:48:02,020714770020,0,4,1,4258200
2025-08-27 13:32:38,7290116911175,0,8,1,4269133
2025-08-27 16:26:52,7290114966085,0,4,1,4258058
2025-01-01 00:05:01,8712400718073,0,3,1,3990138
2025-08-27 07:48:02,7290119910229,0,4,1,4258200
2025-08-25 08:59:52,027131799047,0,4,1,4259903
2025-08-27 07:48:02,3264680038334,0,4,1,4258200
2025-08-27 16:26:52,7290111603150,0,4,1,4258058
2025-08-27 07:48:02,8809255786279,0,4,1,4258200
2025-08-27 07:49:08,8809525242764,0,11,0,4120406
2025-08-27 16:26:52,7290103433833,0,4,1,4258058
2025-08-24 08:26:12,7290119020621,0,2,1,4257553
2025-08-27 08:18:07,7290118206149,0,4,1,4257652
2025-08-27 07:48:02,3380810447194,0,4,1,4258200
2025-08-27 07:49:08,3390150576706,0,11,0,4120406
2025-08-27 07:49:08,5201178044666,0,11,0,4120406
2025-08-26 08:55:12,7290118208044,0,3,1,4262083
2025-08-27 07:49:08,4059729518910,0,11,0,4120406
2025-08-27 07:48:02,192333189764,0,4,1,4258200
2025-08-27 16:26:52,7290103446253,0,4,1,4258058
2025-08-24 16:31:44,3614274340921,0,3,1,4259594
2025-08-27 07:49:08,0885190821235,0,11,0,4120406
2025-08-27 16:26:52,7290111604249,0,4,1,4258058
2025-08-24 16:32:38,3264680038334,0,3,1,4259623
2025-08-27 16:26:52,7290118209706,0,4,1,4258058
2025-08-27 08:20:24,3574661200019,0,8,1,4258014
2025-08-27 16:26:52,7290118875215,0,4,1,4258058
2025-08-27 08:19:33,8710447224175,0,8,1,4257946
2025-08-24 16:27:52,3614274308464,0,4,1,4259584
2025-08-24 08:25:55,5900717140011,0,2,1,4257525
2025-08-25 08:02:15,7290017637464,0,8,1,4260226
2025-08-27 07:48:02,7296179010114,0,4,1,4258200
2025-08-24 16:33:29,30151857,0,3,1,4259693
2025-08-24 14:18:17,7290107937856,0,1,1,4258721
2025-08-27 08:19:41,7290015848909,0,3,1,4257957
2025-08-27 16:26:52,7290103443139,0,4,1,4258058
2025-08-24 08:26:08,7290119020980,0,8,1,4257548
2025-08-27 08:18:30,8700216011464,0,3,1,4257690
2025-08-24 16:32:11,785364010307,0,3,1,4259603
2025-08-27 16:26:52,7290113823518,0,4,1,4258058
2025-08-27 16:26:52,7290119910625,0,4,1,4258058
2025-08-27 16:26:52,7290113822962,0,4,1,4258058
2025-08-27 08:18:19,4045787068252,0,8,1,4257673
2025-08-25 08:59:51,7290110450977,0,8,1,4259900
2025-08-27 07:48:02,785364130524,0,4,1,4258200
2025-08-24 08:45:15,4001638589598,0,2,1,4258171
2025-08-27 07:49:08,3614274145250,0,11,0,4120406
2025-08-27 08:17:59,5997321770307,0,8,1,4257637
2025-08-27 16:26:52,7290106964549,0,4,1,4258058
2025-08-19 17:02:35,7290114964579,0,7,1,4254374
2025-08-27 07:48:02,085805032999,0,4,1,4258200
2025-08-27 07:49:08,887167539525,0,11,0,4120406
2025-08-27 07:49:08,0885190821556,0,11,0,4120406
2025-08-27 07:49:08,887167142534,0,11,0,4120406
2025-08-27 08:19:02,4064666322186,0,8,1,4257902
2025-08-27 07:48:02,3264680028014,0,4,1,4258200
2025-08-24 16:31:38,3666057064494,0,3,1,4259593
2025-08-27 08:19:06,8001841895932,0,1,1,4257908
2025-08-27 07:48:02,027131935353,0,4,1,4258200
2025-08-27 16:26:52,7290118203308,0,4,1,4258058
2025-08-27 08:21:21,7290114969741,0,1,1,4258085
2025-08-24 16:31:52,3666057202506,0,4,1,4259596
2025-08-27 07:49:08,7290000297682,0,11,0,4120406
2025-08-27 16:26:52,7290109318356,0,4,1,4258058
2025-08-27 16:26:52,7290114967501,0,4,1,4258058
2025-08-27 08:19:25,7290116536316,0,8,1,4257935
2025-08-27 16:26:52,7290119919468,0,4,1,4258058
2025-08-27 07:49:08,887167539556,0,11,0,4120406
2025-08-27 07:49:08,7290119910229,0,11,0,4120406
2025-08-27 07:48:02,8809738312728,0,4,1,4258200
2025-08-27 07:48:02,3614273983655,0,4,1,4258200
2025-08-24 08:45:10,7290116932057,0,3,1,4258163
2025-08-27 16:26:52,7290120934108,0,4,1,4258058
2025-08-27 08:20:11,8720689027946,0,3,1,4257997
2025-08-27 08:18:05,7290112193285,0,8,1,4257647
2025-08-24 16:32:36,3264680024993,0,4,1,4259620
2025-08-24 16:27:52,3605532024844,0,4,1,4259584
2025-08-27 08:18:21,3838824171562,0,3,1,4257675
2025-08-27 07:48:02,840117805545,0,4,1,4258200
2025-08-25 09:00:23,887167327665,0,3,1,4259942
2025-08-25 09:03:07,3380810304541,0,2,1,4257592
2025-08-27 07:49:08,4250947501382,0,11,0,4120406
2025-08-24 08:45:11,7290111094293,0,2,1,4258164
2025-08-27 16:26:52,7290118201717,0,4,1,4258058
2025-08-27 07:49:08,7290010323821,0,11,0,4120406
2025-08-27 08:18:57,8700216420341,0,1,1,4257895
2025-08-27 16:26:52,7290120665637,0,4,1,4258058
2025-08-27 07:49:08,9007867762363,0,11,0,4120406
2025-08-27 16:26:52,7290119913411,0,4,1,4258058
2025-08-27 07:48:02,7290120935839,0,4,1,4258200
2025-08-26 12:01:22,7290104969911,0,3,0,4264955
2025-08-24 16:39:17,074764652393,0,8,1,4259858
2025-08-24 08:25:57,7290008110563,0,2,1,4257528
2025-08-27 16:26:52,4000821428560,0,4,1,4258058
2025-08-27 08:18:06,7290113560567,0,8,1,4257650
2025-08-24 08:25:59,7296168076893,0,3,1,4257532
2025-08-27 16:26:52,7290120667624,0,4,1,4258058
2025-08-27 07:49:08,8809576261592,0,11,0,4120406
2025-08-25 09:00:15,192333211779,0,4,1,4259927
2025-08-24 08:45:30,4004148057076,0,2,1,4258194
2025-08-24 16:26:35,3350900002107,0,3,1,4259530
2025-08-27 16:26:52,7290113822719,0,4,1,4258058
2025-08-27 07:49:08,7290111601835,0,11,0,4120406
2025-08-27 16:26:52,7290120933507,0,4,1,4258058
2025-08-24 08:26:05,7290118550495,0,8,1,4257542
2025-08-24 16:33:20,8710908435812,0,3,1,4259682
2025-08-27 07:49:08,7290019501817,0,11,0,4120406
2025-08-27 07:49:08,020714462758,0,11,0,4120406
2025-08-24 16:38:40,3390150591501,0,4,1,4259808
2025-08-25 09:00:15,020714678210,0,3,1,4259928
2025-08-25 09:00:15,192333066935,0,4,1,4259927
2025-08-24 08:26:06,3337875873086,0,2,1,4257544
2025-08-26 08:55:10,7290119911592,0,3,1,4262079
2025-08-24 16:27:56,3614272860377,0,4,1,4259588
2025-08-24 16:31:38,3666057202445,0,3,1,4259593
2025-08-24 16:38:51,4005808148837,0,4,1,4259823
2025-08-25 09:00:15,192333042793,0,3,1,4259928
2025-08-27 07:48:02,4059729409027,0,4,1,4258200
2025-08-27 07:49:08,8809255787696,0,11,0,4120406
2025-08-25 09:00:15,192333211762,0,3,1,4259928
2025-08-24 08:27:46,3499320009249,0,8,1,4257588
2025-08-25 09:00:23,887167539532,0,3,1,4259942
2025-08-27 13:32:38,7290120667303,0,8,1,4269133
2025-08-24 16:39:38,7290104964053,0,8,1,4259884
2025-08-27 07:49:08,7290119910526,0,11,0,4120406
2025-08-26 16:52:35,3605533065785,0,4,1,4266276
2025-08-24 16:38:21,9007867728963,0,4,1,4259791
2025-08-27 08:18:07,7290113880573,0,4,1,4257652
2025-08-24 16:38:40,3390150586231,0,4,1,4259808
2025-08-27 08:17:56,72917329,0,1,1,4257631
2025-08-27 08:21:51,4005808366392,0,8,1,4258122
2025-08-21 09:46:42,7290012192098,0,3,1,4255398
2025-08-25 14:04:46,7290113822986,0,8,1,4262097
2025-08-27 08:18:27,3600524230180,0,3,1,4257686
2025-08-27 07:49:08,7290119917532,0,11,0,4120406
2025-08-27 08:20:32,7290107975346,0,8,1,4258024
2025-08-24 13:01:30,3838824127286,0,8,1,4258681
2025-08-27 08:17:41,7290113830851,0,8,1,4257602
2025-08-27 08:19:31,4800888219510,0,7,1,4257944
2025-08-24 08:45:33,7290014546523,0,8,1,4258198
2025-08-27 16:26:52,7290120931671,0,4,1,4258058
2025-08-24 16:34:02,3600523242641,0,4,1,4259734
2025-08-27 08:18:04,7290112197917,0,8,1,4257646
2025-08-26 08:39:31,085805032999,0,3,1,4259563
2025-08-27 07:48:02,8809913830139,0,4,1,4258200
2025-08-27 07:49:08,3390150562945,0,11,0,4120406
2025-08-27 08:19:17,8001841834443,0,1,1,4257923
2025-08-24 14:18:16,7290117860199,0,1,1,4258718
2025-08-27 08:19:13,4064666235066,0,8,1,4257918
2025-08-27 08:19:54,7290018921029,0,3,1,4257975
2025-08-24 16:31:51,3605532670270,0,4,1,4259595
2025-08-24 16:38:21,9007867765210,0,4,1,4259791
2025-08-27 08:22:22,5410126116168,0,7,1,4258159
2025-08-27 07:49:08,7296179010930,0,11,0,4120406
2025-08-27 07:48:02,7290119919864,0,4,1,4258200
2025-08-25 08:59:51,7290103333294,0,8,1,4259900
2025-08-27 08:22:04,7290108353099,0,8,1,4258138
2025-08-27 16:26:52,7290114966344,0,4,1,4258058
2025-08-27 16:26:52,7290111144660,0,4,1,4258058
2025-08-27 08:18:04,7290112197870,0,8,1,4257646
2025-08-27 13:32:38,7290120665750,0,8,1,4269133
2025-08-24 16:38:27,9007867738016,0,8,1,4259800
2025-08-27 08:19:32,7290112499448,0,8,1,4257945
2025-08-27 07:49:08,4059729446978,0,11,0,4120406
2025-08-25 11:02:46,7290000197678,0,3,1,4261708
2025-08-25 08:59:51,7290110459567,0,8,1,4259900
2025-08-27 16:26:52,7290106959231,0,4,1,4258058
2025-08-27 16:26:52,7290113840553,0,4,1,4258058
2025-08-27 07:49:08,887167570153,0,11,0,4120406
2025-08-24 08:26:07,7290016299885,0,1,1,4257545
2025-08-27 07:49:08,7290103337322,0,11,0,4120406
2025-08-27 07:48:02,3614272049154,0,4,1,4258200
2025-08-27 07:48:02,5060599189536,0,4,1,4258200
2025-08-24 16:31:51,3614274425772,0,4,1,4259595
2025-08-27 07:48:02,3614274231212,0,4,1,4258200
2025-08-27 16:26:52,7290121806220,0,4,1,4258058
2025-08-27 15:09:12,96130339,0,8,1,4257949
2025-08-27 07:49:08,3666057098017,0,11,0,4120406
2025-08-27 07:49:08,3614274158465,0,11,0,4120406
2025-08-27 07:49:08,3666057177606,0,11,0,4120406
2025-08-27 07:49:08,4005900525017,0,11,0,4120406
2025-08-24 08:45:21,5425012533721,0,2,1,4258181
2025-08-27 07:48:02,4005808692552,0,4,1,4258200
2025-08-27 07:48:02,3380811243108,0,4,1,4258200
2025-08-27 07:48:02,3666057272745,0,4,1,4258200
2025-08-27 16:26:52,7290120930933,0,4,1,4258058
2025-08-24 16:38:27,9007867737989,0,8,1,4259800
2025-08-27 07:49:08,7290119913220,0,11,0,4120406
2025-08-27 07:49:08,9007867761601,0,11,0,4120406
2025-08-27 08:22:18,7622201802363,0,8,1,4258155
2025-08-27 07:49:08,4005900623577,0,11,0,4120406
2025-08-24 16:32:39,3264680012525,0,8,1,4259625
2025-08-24 16:32:36,3264680028878,0,4,1,4259620
2025-08-27 07:49:08,3666057033858,0,11,0,4120406
2025-08-24 08:45:11,7290111090387,0,2,1,4258164
2025-08-27 16:26:52,7290113830363,0,4,1,4258058
2025-08-27 16:26:52,7290120937109,0,4,1,4258058
2025-08-24 16:31:52,3380810304749,0,4,1,4259596
2025-08-25 15:18:24,7290115044003,0,8,1,4262715
2025-08-25 08:59:52,887167225473,0,4,1,4259903
2025-08-27 08:19:41,7290016094084,0,3,1,4257957
2025-08-27 16:26:52,7290119918003,0,4,1,4258058
2025-08-27 07:49:08,887167620841,0,11,0,4120406
2025-08-24 08:26:07,7290118550617,0,1,1,4257545
2025-08-27 13:32:38,7290117829899,0,8,1,4269133
2025-08-27 07:48:02,7290005657665,0,4,1,4258200
2025-08-27 07:48:02,020714291839,0,4,1,4258200
2025-08-26 16:52:35,4935421739184,0,4,1,4266276
2025-08-27 08:20:23,0071164343272,0,8,1,4258013
2025-08-27 16:26:52,7290109315652,0,4,1,4258058
2025-08-27 08:19:32,7290112492531,0,8,1,4257945
2025-08-24 16:38:21,9007867761182,0,4,1,4259791
2025-08-24 16:34:02,3600523448760,0,4,1,4259734
2025-08-24 16:38:21,9007867765203,0,4,1,4259791
2025-08-24 08:45:13,3661434000072,0,8,1,4258168
2025-08-24 08:26:05,3337871324445,0,2,1,4257543
2025-08-24 16:38:23,9007867761182,0,3,1,4259793
2025-08-27 08:18:29,8006540731321,0,3,1,4257689
2025-08-24 16:38:21,9007867731147,0,4,1,4259791
2025-08-26 16:52:35,3614273660471,0,4,1,4266276
2025-08-27 08:17:50,7290103446260,0,7,1,4257620
2025-08-25 09:00:15,20714139193,0,4,1,4259927
2025-08-27 07:48:02,7290019440529,0,4,1,4258200
2025-08-27 16:26:52,7290111595240,0,4,1,4258058
2025-08-27 07:49:08,3380810458930,0,11,0,4120406
2025-08-27 07:49:08,7290111597695,0,11,0,4120406
2025-08-24 16:38:30,3390150585715,0,8,1,4259804
2025-08-27 07:49:08,09451012,0,11,0,4120406
2025-08-25 08:02:15,7290017637808,0,8,1,4260226
2025-08-24 16:38:40,3390150579738,0,4,1,4259808
2025-08-27 07:49:08,8809527484544,0,11,0,4120406
2025-08-27 16:26:52,7290113822863,0,4,1,4258058
2025-08-27 07:48:02,192333101681,0,4,1,4258200
2025-08-27 07:48:02,020714699604,0,4,1,4258200
2025-08-24 16:38:30,3390150583230,0,8,1,4259804
2025-08-27 07:48:02,3614272860377,0,4,1,4258200
2025-08-27 08:21:54,42438656,0,8,1,4258125
2025-08-27 07:49:08,7290113820753,0,11,0,4120406
2025-08-27 16:26:52,7290113823419,0,4,1,4258058
2025-08-27 07:48:02,30148017,0,4,1,4258200
2025-08-27 07:49:08,7290113822993,0,11,0,4120406
2025-08-27 08:20:34,8718951314023,0,8,1,4258026
2025-08-25 09:00:23,887167368637,0,4,1,4259941
2025-08-24 16:38:40,3390150577734,0,4,1,4259808
2025-08-24 16:31:38,3666057098024,0,3,1,4259593
2025-08-27 07:48:02,7290119918966,0,4,1,4258200
2025-08-27 07:49:08,7290104967061,0,11,0,4120406
2025-08-27 08:21:58,7290111097355,0,2,1,4258131
2025-08-27 07:48:02,887167817388,0,4,1,4258200
2025-08-27 08:19:55,7290006651570,0,3,1,4257977
2025-08-27 07:49:08,7290101273035,0,11,0,4120406
2025-08-27 08:18:02,3141360054405,0,8,1,4257641
2025-08-27 07:49:08,3574661646510,0,11,0,4120406
2025-08-24 16:31:38,3666057098031,0,3,1,4259593
2025-08-24 16:38:27,9007867761601,0,8,1,4259800
